BLOCK,LOT,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
9649,25,0,4,4,24430,17175,1953,4, -  
9736,1038,0,0,1, -  , -  ,2007,4, -  
9736,1042,0,0,1, -  , -  ,2007,4, -  
9736,1050,0,0,1, -  , -  ,0,4, -  
9738,1053,0,0,1, -  , -  ,2009,4, -  
15304,3,1,0,1,14807,1529,1920,1,371480
15306,1,1,0,1,10685,1615,1930,1, -  
15308,29,1,0,1,2589,1260,1930,1,205000
15316,28,1,0,1,2500,784,1920,1,324500
15316,53,1,0,1,2500,758,1930,1,360000
15317,33,1,0,1,2500,1200,1910,1,356420
15317,35,1,0,1,2575,1485,1920,1,138100
15317,44,1,0,1,2500,2062,1920,1,475000
15317,49,1,0,1,2500,1200,1925,1,35898
15317,52,1,0,1,2500,720,1915,1,275000
15317,67,1,0,1,2500,1040,1925,1,255958
15318,20,1,0,1,2500,654,1910,1,130000
15318,35,1,0,1,2500,1058,1920,1,397000
15319,54,1,0,1,2600,1100,1920,1,290000
15320,22,1,0,1,2500,1751,1935,1, -  
15321,2,1,0,1,2500,507,1925,1,325000
15321,27,1,0,1,2500,804,1925,1,282000
15321,39,1,0,1,5000,1134,1920,1,365000
15321,56,1,0,1,2500,895,1930,1,175000
15324,28,1,0,1,6000,2896,1935,1, -  
15324,31,1,0,1,4000,1824,1935,1, -  
15376,35,1,0,1,5142,1520,1930,1,549000
15400,40,1,0,1,2623,640,1920,1,223250
15453,11,1,0,1,2500,1137,1925,1,350000
15454,13,1,0,1,2450,1140,1920,1,338000
15454,30,1,0,1,2707,768,1920,1,138000
15455,29,1,0,1,2500,1710,1935,1, -  
15456,18,1,0,1,2500,1091,1940,1,350000
15457,5,1,0,1,2331,1080,1925,1,285000
15461,23,1,0,1,5000,1600,1930,1,725000
15461,30,1,0,1,2750,1332,1935,1,318907
15477,20,1,0,1,2399,2035,1920,1, -  
15477,22,1,0,1,4924,768,1920,1,245000
15477,46,1,0,1,2538,1798,1925,1, -  
15479,1,1,0,1,2410,1078,1930,1,370000
15479,15,1,0,1,4884,1412,1915,1,189972
15479,16,1,0,1,4924,844,1925,1, -  
15500,23,1,0,1,7067,648,1940,1,110000
15318,2,2,0,2,7500,1341,1920,1,700000
15324,47,2,0,2,3000,1800,2004,1,100
15451,10,2,0,2,2375,1614,1899,1, -  
15317,32,1,0,1,2500, -  ,1910,1,249060
15324,58,0,0,0,4000, -  ,0,1,170000
15461,22,0,0,0,2970, -  ,0,1, -  
11280,26,1,0,1,1008,864,1940,1,340000
11280,38,1,0,1,1344,864,1940,1,350000
11280,91,1,0,1,2200,1554,1940,1,355000
11281,9,1,0,1,2742,1778,1925,1,470000
11281,14,1,0,1,2742,1454,1925,1,523000
11282,42,1,0,1,4000,1486,1950,1, -  
11283,60,1,0,1,4000,1874,1935,1, -  
11285,34,1,0,1,3400,1298,1945,1,430000
11285,52,1,0,1,4000,1250,1940,1,550000
11285,52,1,0,1,4000,1250,1940,1,270000
11286,3,1,0,1,3450,1430,1940,1,470000
11287,6,1,0,1,3450,1144,1940,1,525000
11287,6,1,0,1,3450,1144,1940,1,350000
11289,38,1,0,1,4000,1125,1945,1,460000
11290,1,1,0,1,2900,702,1940,1,340000
11290,4,1,0,1,1800,984,1940,1, -  
11290,43,1,0,1,2583,832,1940,1,246333
11290,54,1,0,1,1842,960,1940,1, -  
11291,14,1,0,1,1842,1080,1945,1,70000
11291,19,1,0,1,2000,800,1945,1,395000
11291,19,1,0,1,2000,800,1945,1,220000
11291,31,1,0,1,2500,784,1945,1,388000
11292,24,1,0,1,4000,1385,1955,1,430000
11293,60,1,0,1,4000,1288,1945,1, -  
11294,30,1,0,1,4000,1337,1945,1,445000
11294,35,1,0,1,4400,1220,1945,1,185000
11295,43,1,0,1,5160,1214,1945,1, -  
11299,30,1,0,1,4000,1272,1940,1,688574
11301,152,1,0,1,4000,1536,1950,1,745000
11302,32,1,0,1,4000,1469,1945,1, -  
11303,137,1,0,1,1958,1360,1940,1, -  
11304,38,1,0,1,3450,1144,1940,1, -  
11305,15,1,0,1,1950,1474,1935,1,455000
11305,15,1,0,1,1950,1474,1935,1,171000
11306,6,1,0,1,3850,1125,1945,1,450000
11306,28,1,0,1,3850,1125,1945,1, -  
11306,28,1,0,1,3850,1125,1945,1, -  
11307,14,1,0,1,3000,1185,1935,1, -  
11307,14,1,0,1,3000,1185,1935,1,435000
11307,38,1,0,1,4000,1185,1935,1,502000
11307,38,1,0,1,4000,1185,1935,1,300000
11308,27,1,0,1,4000,1125,1935,1,455000
11308,36,1,0,1,2142,798,1935,1,372500
11308,53,1,0,1,2133,798,1935,1,355980
11309,10,1,0,1,2142,882,1935,1, -  
11309,10,1,0,1,2142,882,1935,1,360000
11309,20,1,0,1,2142,798,1935,1,370000
11309,57,1,0,1,4000,1200,1935,1, -  
11310,31,1,0,1,4500,1136,1940,1,361000
11311,8,1,0,1,4000,1312,1940,1,10
11312,23,1,0,1,4000,1375,1935,1,475000
11314,85,1,0,1,8000,1776,1940,1, -  
11317,47,1,0,1,2000,1460,1945,1,280000
11318,45,1,0,1,2000,1600,1950,1, -  
11319,23,1,0,1,2000,1400,1940,1,425000
11319,29,1,0,1,2000,1400,1940,1,455800
11319,45,1,0,1,2542,1280,1940,1,361000
11319,45,1,0,1,2542,1280,1940,1, -  
11319,47,1,0,1,2542,1280,1940,1,359000
11321,11,1,0,1,4200,1817,1945,1,480000
11324,24,1,0,1,3000,1600,1935,1,470000
11325,17,1,0,1,2000,1600,1935,1,412000
11325,25,1,0,1,2200,924,1935,1,280450
11325,57,1,0,1,4000,1670,1930,1,435000
11326,53,1,0,1,4000,1425,1945,1, -  
11327,25,1,0,1,4000,1680,1935,1,480000
11327,31,1,0,1,4000,1680,1935,1,530000
11327,41,1,0,1,2000,1480,1930,1,182000
11328,16,1,0,1,2000,1440,1930,1, -  
11328,23,1,0,1,2000,1440,1930,1, -  
11328,34,1,0,1,2000,1440,1930,1, -  
11328,34,1,0,1,2000,1440,1930,1, -  
11331,17,1,0,1,4000,1156,1945,1, -  
11331,78,1,0,1,1311,2308,1960,1,480000
11332,42,1,0,1,4000,1330,1940,1,469000
11332,59,1,0,1,4000,1125,1940,1, -  
11332,61,1,0,1,4000,1140,1940,1,550000
11332,61,1,0,1,4000,1140,1940,1,218000
11334,44,1,0,1,12520,2100,1954,1,300000
12735,84,1,0,1,3500,1782,1960,1,435000
12736,12,1,0,1,4000,1216,1920,1, -  
12736,38,1,0,1,4000,1216,1920,1,405077
12737,90,1,0,1,4000,1365,1945,1,390000
12738,129,1,0,1,4500,1898,1940,1,499999
12738,129,1,0,1,4500,1898,1940,1,350000
12739,44,1,0,1,4000,1470,1945,1,495000
12740,56,1,0,1,2668,1248,1960,1, -  
